Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag,Compensation_Ratio,Hike_Band,OverTime_Flag,Overtime_LowHike_Risk,Tenure_Per_Level,Total_Comp_Score,Exp_Pay_Ratio,BusinessTravel_Enc,Department_Enc,EducationField_Enc,Gender_Enc,JobRole_Enc,MaritalStatus_Enc,OverTime_Enc,Hike_Band_Enc
44,No,Travel_Rarely,921,Research & Development,2,3,Life Sciences,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,0,0.80256672278394,High,1,0,2.0,7627.4,787.9,2,1,1,0,0,1,1,0
35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1704,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,0,1.7689809323363916,Medium,1,0,2.5,4358.0,704.2857142857143,1,1,3,1,6,2,1,2
43,No,Travel_Rarely,1179,Sales,2,3,Medical,1706,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,0,1.4261368122697582,High,1,0,3.3333333333333335,7408.2,713.3636363636364,2,2,3,1,7,1,1,0
24,No,Travel_Rarely,581,Research & Development,9,3,Medical,1707,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,0,1.579165331280418,High,0,0,2.5,5240.6,733.5,2,1,3,1,6,1,0,0
41,No,Travel_Rarely,918,Sales,6,3,Marketing,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,0,0.9413020796098985,Medium,0,0,2.5,6744.599999999999,840.0909090909091,2,2,2,1,7,2,0,2
29,No,Travel_Rarely,1082,Research & Development,9,4,Medical,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,0,1.0671296739895393,High,0,0,2.5,4484.4,297.4,2,1,3,0,2,1,0,0
36,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1710,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,0,0.8182066941300435,High,0,0,4.333333333333333,4201.2,250.11111111111111,2,2,1,0,8,2,0,0
45,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1712,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,0,1.0948073532785618,High,0,0,5.75,9748.8,413.38461538461536,0,1,1,1,0,1,0,0
24,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1714,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,1,0.557964573992513,Low,0,0,0.5,3033.0,777.5,2,0,0,1,1,1,0,1
47,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1716,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,1,0.8343770023262733,Low,0,0,4.6,8861.599999999999,497.53846153846155,1,2,1,1,7,1,0,1
26,No,Travel_Rarely,390,Research & Development,17,4,Medical,1718,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,0,0.8270793202911527,High,0,0,1.5,5883.0,576.25,2,1,3,1,2,1,0,0
45,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1719,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,0,1.0774144594046127,Low,0,0,4.2,11122.4,759.2727272727273,2,1,5,0,5,2,0,1
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1720,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,0,1.2318278987243068,Medium,0,0,2.5,4359.799999999999,312.09090909090907,1,1,1,1,6,1,0,2
31,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1721,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,0,1.2476159638404938,Medium,0,0,2.5,4486.2,496.7142857142857,2,1,1,1,2,1,0,2
41,No,Non-Travel,552,Human Resources,4,3,Human Resources,1722,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,0,1.1686070731355354,High,0,0,1.0,6758.0,584.5454545454545,0,0,0,1,1,1,0,0
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1724,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0,1.1842369655600542,High,1,0,0.3333333333333333,6509.6,342.94736842105266,2,1,1,0,4,1,1,0
24,No,Travel_Rarely,506,Research & Development,29,1,Medical,1725,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0,1.4019084183850472,Medium,0,0,3.0,6644.2,558.1428571428571,2,1,3,1,2,0,0,2
46,No,Travel_Rarely,717,Research & Development,13,4,Life Sciences,1727,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0,1.0108542054089964,Medium,0,0,3.3333333333333335,4737.2,278.1,2,1,1,1,0,2,0,2
35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1728,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0,1.2509366227670125,High,0,0,2.3333333333333335,6729.8,382.3888888888889,2,1,1,1,4,1,0,0
30,No,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1729,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0,1.0269418718756091,Medium,0,0,5.0,3917.2,260.1818181818182,2,1,1,1,6,1,0,2
47,No,Non-Travel,543,Sales,2,4,Marketing,1731,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0,0.9047163312704035,Low,0,0,0.3333333333333333,5086.799999999999,995.6,0,2,2,1,7,1,0,1
46,No,Travel_Rarely,1277,Sales,2,3,Life Sciences,1732,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0,1.0560999850011283,Medium,1,0,2.5,8420.8,740.5714285714286,2,2,1,1,7,0,1,2
36,Yes,Travel_Rarely,1456,Sales,13,5,Marketing,1733,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,1,1.1148111643255636,Medium,1,0,0.6666666666666666,7980.4,360.8235294117647,2,2,2,1,7,0,1,2
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1734,1,Male,34,1,2,Sales Executive,2,Single,6735,12147,6,No,15,3,2,0,10,2,3,0,0,0,0,1,1.2240386683620266,High,0,0,0.0,5541.0,612.2727272727273,2,2,1,1,7,2,0,0
23,No,Travel_Rarely,160,Research & Development,4,1,Medical,1735,3,Female,51,3,1,Laboratory Technician,2,Single,3295,12862,1,No,13,3,3,0,3,3,1,3,2,1,2,0,1.1823107854053572,Medium,0,0,1.5,3277.0,823.75,2,1,3,0,2,2,0,2
31,No,Travel_Frequently,163,Research & Development,24,1,Technical Degree,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,6670,2,No,20,4,4,0,9,3,2,5,4,1,4,0,0.9519694944142977,High,0,0,1.6666666666666667,5142.799999999999,523.8,1,1,5,0,4,2,0,0
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8,0,1.1762402764126259,High,1,0,3.0,6383.2,647.2,0,1,1,1,2,1,1,0
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1739,4,Male,80,1,3,Sales Executive,3,Married,9610,3840,3,No,13,3,3,1,10,2,1,4,3,0,2,0,0.9788889714371957,Medium,0,0,1.0,8066.0,873.6363636363636,2,2,1,1,7,1,0,2
40,No,Travel_Rarely,611,Sales,7,4,Medical,1740,2,Male,88,3,5,Manager,2,Single,19833,4349,1,No,14,3,2,0,21,3,2,21,8,12,8,0,1.0334086975433383,Medium,0,0,3.5,13299.8,901.5,2,2,3,1,3,2,0,2
45,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744,3,Female,56,1,3,Human Resources,3,Married,9756,6595,4,No,21,4,3,2,9,2,4,5,0,0,3,0,0.9937607497753673,High,0,0,1.25,9953.599999999999,975.6,2,0,1,0,1,1,0,0
30,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1745,4,Female,78,2,1,Research Scientist,1,Single,4968,26427,0,No,16,3,4,0,10,2,3,9,7,0,7,0,1.7826160794821895,High,0,0,4.5,4580.799999999999,451.6363636363636,1,1,5,0,6,2,0,0
24,No,Travel_Frequently,897,Human Resources,10,3,Medical,1746,1,Male,59,3,1,Human Resources,4,Married,2145,2097,0,No,14,3,4,1,3,2,3,2,2,2,1,0,0.7696681744141096,Medium,0,0,1.0,3687.0,536.25,1,0,3,1,1,1,0,2
30,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1747,3,Female,66,2,1,Human Resources,4,Divorced,2180,9732,6,No,11,3,3,1,6,0,2,4,2,1,2,1,0.7822268625747127,Low,0,0,2.0,3408.0,311.42857142857144,1,0,0,0,1,0,0,1
31,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1749,1,Male,51,3,2,Sales Executive,3,Married,8346,20943,1,No,19,3,3,1,6,3,3,5,2,0,2,0,1.5168265369190013,High,0,0,1.6666666666666667,7907.599999999999,1192.2857142857142,2,2,5,1,7,1,0,0
27,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1751,3,Female,67,3,1,Research Scientist,4,Single,3445,6152,1,No,11,3,3,0,6,5,2,6,2,1,4,0,1.2361337346650851,Low,0,0,3.0,3167.0,492.14285714285717,2,1,3,0,6,2,0,1
29,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1752,2,Female,52,1,1,Sales Representative,2,Single,2760,14630,1,No,13,3,3,0,2,3,3,2,2,2,2,1,0.9903422663789941,Medium,0,0,1.0,2956.0,920.0,2,2,2,0,8,2,0,2
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1753,4,Male,70,4,2,Healthcare Representative,3,Single,6294,23060,8,Yes,12,3,4,0,10,5,4,3,2,0,2,0,1.1438900339525753,Medium,1,0,1.0,4976.4,572.1818181818181,1,1,1,1,0,2,1,2
30,No,Travel_Rarely,979,Sales,15,2,Marketing,1754,3,Male,94,2,3,Sales Executive,1,Divorced,7140,3088,2,No,11,3,1,1,12,2,3,7,7,1,7,0,0.7272910776338789,Low,0,0,1.75,6384.0,549.2307692307693,2,2,2,1,7,0,0,1
34,No,Travel_Rarely,181,Research & Development,2,4,Medical,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,5586,0,Yes,14,3,1,3,6,3,3,5,0,1,2,0,1.0520592481968156,Medium,1,0,2.5,6159.2,418.85714285714283,2,1,3,1,6,1,1,2
33,No,Non-Travel,1283,Sales,2,3,Marketing,1756,4,Female,62,3,2,Sales Executive,2,Single,5147,10697,8,No,15,3,4,0,13,2,2,11,7,1,7,0,0.9354308873139348,High,0,0,3.6666666666666665,4588.2,367.64285714285717,0,2,2,0,7,2,0,0
49,No,Travel_Rarely,1313,Sales,11,4,Marketing,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,8191,3,No,12,3,3,0,8,1,4,5,1,0,4,0,0.8191154088058876,Medium,0,0,1.6666666666666667,3904.2,500.77777777777777,2,2,2,0,7,2,0,2
33,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1758,1,Female,74,3,3,Sales Executive,1,Single,8564,10092,2,Yes,20,4,3,0,11,2,2,0,0,0,0,1,0.872341847178787,High,1,0,0.0,7138.4,713.6666666666666,2,2,1,0,7,2,1,0
38,No,Travel_Frequently,594,Research & Development,2,2,Medical,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,15963,4,No,14,3,2,1,9,4,2,6,1,0,5,0,0.8855669251533904,Medium,0,0,3.0,3880.8,246.8,1,1,3,0,2,1,0,2
31,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1761,1,Male,70,3,3,Sales Executive,3,Married,8161,19002,2,No,13,3,1,3,10,2,3,1,0,0,0,1,0.8312916645056143,Medium,0,0,0.25,9196.599999999999,741.9090909090909,2,2,2,1,7,1,0,2
29,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1762,4,Female,91,2,1,Research Scientist,1,Divorced,2109,10007,1,No,13,3,3,1,1,2,3,1,0,0,0,0,0.7567506665917749,Medium,0,0,0.5,3565.3999999999996,1054.5,2,1,5,0,6,0,0,2
30,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763,3,Male,58,4,2,Healthcare Representative,3,Married,5294,9128,3,No,16,3,3,1,10,3,3,7,0,1,7,0,0.9621470987837518,High,0,0,2.3333333333333335,5776.4,481.27272727272725,2,1,1,1,0,1,0,0
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1764,2,Male,65,3,1,Research Scientist,2,Single,2718,17674,2,No,14,3,2,0,12,3,3,7,7,0,7,0,0.9752718405862704,Medium,0,0,3.5,3030.8,209.07692307692307,0,1,5,1,6,2,0,2
38,No,Travel_Rarely,833,Research & Development,18,3,Medical,1766,2,Male,60,1,2,Healthcare Representative,4,Married,5811,24539,3,Yes,16,3,3,1,15,2,3,1,0,1,0,0,1.0561081962660335,High,1,0,0.3333333333333333,6086.6,363.1875,2,1,3,1,0,1,1,0
43,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767,3,Male,38,2,1,Research Scientist,3,Married,2437,15587,9,Yes,16,3,4,1,6,4,3,1,0,0,0,1,0.8744435156397133,High,1,0,0.5,4062.2,348.14285714285717,1,1,5,1,6,1,1,0
42,No,Travel_Rarely,855,Research & Development,12,3,Medical,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766,8952,8,No,22,4,2,3,7,6,2,5,3,0,4,0,0.9924951843493832,High,0,0,2.5,6859.6,345.75,2,1,3,1,2,0,0,0
55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1770,3,Male,60,2,5,Research Director,1,Married,19038,19805,8,No,12,3,2,3,34,2,3,1,0,0,0,0,0.9919848123748336,Medium,0,0,0.16666666666666666,15622.8,543.9428571428572,2,1,3,1,5,1,0,2
33,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1771,4,Male,90,3,2,Research Scientist,2,Divorced,3055,6194,5,No,15,3,4,2,11,2,2,9,8,1,7,0,0.5552246669407559,High,0,0,3.0,5333.0,254.58333333333334,0,1,5,1,6,0,0,0
41,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,No,20,4,2,2,5,2,3,5,3,0,4,0,0.8213382057034484,High,0,0,2.5,5373.4,381.5,2,1,1,1,2,0,0,0
34,No,Non-Travel,1375,Sales,10,3,Life Sciences,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,12313,1,Yes,14,3,3,1,15,3,3,15,14,0,7,0,0.727153483610463,Medium,1,0,5.0,4800.6,250.0625,0,2,1,1,7,0,1,2
53,No,Non-Travel,661,Research & Development,1,4,Medical,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965,22308,4,Yes,20,4,4,3,27,2,2,3,2,0,2,0,0.8362475135405174,High,1,0,0.6,12779.0,463.0357142857143,0,1,3,0,4,1,1,0
43,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1778,2,Male,97,3,1,Human Resources,4,Single,3539,5033,0,No,13,3,2,0,10,5,3,9,7,1,8,0,1.269862782867848,Medium,0,0,4.5,3423.4,321.72727272727275,2,0,1,1,1,2,0,2
34,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,25353,5,No,12,3,1,0,6,3,3,2,2,2,2,0,1.0957281561328371,Medium,0,0,0.6666666666666666,4817.4,861.2857142857143,2,2,1,0,7,2,0,2
21,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1780,2,Male,31,3,1,Sales Representative,2,Single,2679,4567,1,No,13,3,2,0,1,3,3,1,0,1,0,1,0.9612778737787411,Medium,0,0,0.5,2907.3999999999996,1339.5,2,2,2,1,8,2,0,2
38,No,Travel_Rarely,1153,Research & Development,6,2,Other,1782,4,Female,40,2,1,Laboratory Technician,3,Married,3702,16376,1,No,11,3,2,1,5,3,3,5,4,0,4,0,1.3283503877300855,Low,0,0,2.5,4321.2,617.0,2,1,4,0,2,1,0,1
22,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1783,3,Female,79,3,1,Laboratory Technician,1,Married,2398,15999,1,Yes,17,3,3,0,1,6,3,1,0,0,0,1,0.860449548832184,High,1,0,0.5,3138.8,1199.0,2,1,3,0,2,1,1,0
31,No,Travel_Rarely,196,Sales,29,4,Marketing,1784,1,Female,91,2,2,Sales Executive,4,Married,5468,13402,1,No,14,3,1,2,13,3,3,12,7,5,7,0,0.9937703695031271,Medium,0,0,4.0,6680.799999999999,390.57142857142856,2,2,2,0,7,1,0,2
51,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1786,1,Female,53,3,3,Manager,3,Married,13116,22984,2,No,11,3,4,0,15,2,3,2,2,2,2,0,1.3360153745442516,Low,0,0,0.5,8969.599999999999,819.75,2,1,5,0,3,1,0,1
37,No,Travel_Rarely,589,Sales,9,2,Marketing,1787,2,Male,46,2,2,Sales Executive,2,Married,4189,8800,1,No,14,3,1,2,5,2,3,5,2,0,3,0,0.7613211554222018,Medium,0,0,1.6666666666666667,5913.4,698.1666666666666,2,2,2,1,7,1,0,2
46,No,Travel_Rarely,734,Research & Development,2,4,Medical,1789,3,Male,46,3,5,Research Director,4,Divorced,19328,14218,7,Yes,17,3,3,1,24,3,3,2,1,2,2,0,1.0070954119960491,High,1,0,0.3333333333333333,14296.8,773.12,2,1,3,1,5,0,1,0
36,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1790,4,Male,90,3,3,Healthcare Representative,1,Married,8321,25949,7,Yes,13,3,4,1,15,1,3,12,8,5,7,0,0.847589503780323,Medium,1,0,3.0,7292.599999999999,520.0625,2,1,1,1,0,1,1,2
44,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1792,3,Male,99,3,1,Research Scientist,2,Divorced,2342,11092,1,Yes,12,3,3,3,6,2,2,5,3,2,3,1,0.840355647775219,Medium,1,0,2.5,5605.2,334.57142857142856,1,1,3,1,6,0,1,2
37,No,Travel_Rarely,1239,Human Resources,8,2,Other,1794,3,Male,89,3,2,Human Resources,2,Divorced,4071,12832,2,No,13,3,3,0,19,4,2,10,0,4,7,0,0.7398754890722806,Medium,0,0,3.3333333333333335,3742.6,203.55,2,0,4,1,1,0,0,2
35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,13492,1,Yes,18,3,4,0,10,2,3,10,7,7,7,1,1.056471682136371,High,1,0,3.3333333333333335,5287.799999999999,528.4545454545455,2,2,1,1,7,2,1,0
33,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1798,4,Male,90,4,1,Research Scientist,1,Married,3143,6076,6,No,19,3,2,1,14,1,3,10,8,7,6,0,1.127770196822166,High,0,0,5.0,4785.8,209.53333333333333,2,1,1,1,6,1,0,0
28,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1799,3,Male,82,3,1,Research Scientist,4,Married,2044,5531,1,No,11,3,3,1,5,6,4,5,3,0,3,0,0.7334273885792261,Low,0,0,2.5,3326.3999999999996,340.6666666666667,2,1,1,1,6,1,0,1
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1800,3,Male,65,3,3,Research Director,3,Single,13464,7914,7,No,21,4,3,0,9,3,3,4,3,2,2,0,1.3714631749667432,High,0,0,1.0,10178.4,1346.4,2,1,3,1,5,2,0,0
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1801,2,Male,98,2,2,Sales Executive,2,Single,7991,25166,8,No,15,3,3,0,6,3,3,2,2,2,2,0,1.4523077949340688,High,0,0,0.6666666666666666,6294.599999999999,1141.5714285714287,0,2,1,1,7,2,0,0
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,25605,4,No,17,3,4,1,7,5,2,4,3,0,2,0,1.2117339976673418,High,0,0,2.0,4726.2,422.125,2,1,1,0,2,1,0,0
42,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1803,2,Male,95,4,2,Healthcare Representative,1,Married,5538,5696,5,No,18,3,3,2,10,2,2,0,0,0,0,0,1.0064923749649448,High,0,0,0.0,7122.799999999999,503.45454545454544,2,1,3,1,0,1,0,0
35,No,Non-Travel,1180,Research & Development,2,2,Medical,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,24442,2,No,14,3,3,1,15,6,3,7,7,1,7,0,1.0472027924427612,Medium,0,0,2.3333333333333335,5857.2,360.125,0,1,3,1,4,0,0,2
38,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1805,1,Male,100,3,1,Human Resources,2,Divorced,2592,7129,5,No,13,3,4,3,13,3,3,11,10,3,8,0,0.9300605632080988,Medium,0,0,5.5,5855.2,185.14285714285714,0,0,0,1,1,0,0,2
34,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,6208,4,No,17,3,3,1,11,3,2,7,1,0,7,1,0.9715977314125306,High,0,0,2.3333333333333335,5907.6,445.5,1,1,1,1,2,1,0,0
37,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1809,4,Male,58,3,2,Manufacturing Director,1,Single,4213,4992,1,No,15,3,2,0,10,4,1,10,3,0,8,1,0.7656829858662536,High,0,0,3.3333333333333335,4027.7999999999997,383.0,2,1,3,1,4,2,0,0
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1812,3,Male,83,3,2,Sales Executive,4,Divorced,4127,19188,2,No,18,3,4,1,7,6,3,2,1,2,2,0,0.7500530934417348,High,0,0,0.6666666666666666,5276.2,515.875,1,2,1,1,7,0,0,0
43,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1813,1,Male,52,3,1,Research Scientist,3,Single,2438,24978,4,No,13,3,3,0,7,2,2,3,2,1,2,0,0.8748023353014448,Medium,0,0,1.5,2762.8,304.75,0,1,1,1,6,2,0,2
41,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,No,12,3,1,0,11,3,1,3,2,1,2,0,1.2485739646098177,Medium,0,0,1.0,5322.0,572.5,2,1,1,1,0,2,0,2
41,No,Travel_Rarely,796,Sales,4,1,Marketing,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Yes,13,3,4,1,23,3,4,22,14,13,5,0,1.0641470431430158,Medium,1,0,5.5,8568.2,435.2916666666667,2,2,2,0,7,0,1,2
30,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1816,1,Female,64,3,3,Manufacturing Director,3,Single,9667,2739,9,No,14,3,2,0,9,3,3,7,7,0,2,0,0.9846950766788106,Medium,0,0,1.75,7200.2,966.7,2,1,3,0,4,2,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1818,4,Female,69,3,1,Human Resources,2,Married,2148,6889,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1,0.7707446333993041,Low,1,1,2.5,2388.8,306.85714285714283,2,0,3,0,1,1,1,1
46,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1821,4,Female,66,3,2,Healthcare Representative,2,Married,8926,10842,4,No,22,4,4,1,13,2,4,9,7,3,7,1,1.6222374393169188,High,0,0,3.0,8555.599999999999,637.5714285714286,2,1,3,0,0,1,0,0
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,9060,4,No,17,3,4,1,12,3,3,5,3,0,3,0,1.1836917367545476,High,0,0,1.6666666666666667,6607.799999999999,501.0,2,1,1,0,0,0,0,0
34,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,22128,1,No,21,4,3,2,10,5,3,10,8,4,8,0,1.2356702162128312,High,0,0,3.3333333333333335,8179.4,618.0909090909091,2,2,5,1,7,1,0,0
58,No,Non-Travel,350,Sales,2,3,Medical,1824,2,Male,52,3,4,Manager,2,Divorced,16291,22577,4,No,22,4,4,1,37,0,2,16,9,14,14,0,1.0507757996983085,High,0,0,3.2,12974.6,428.7105263157895,0,2,3,1,3,0,0,0
35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,9696,0,No,16,3,2,1,6,2,4,5,4,0,3,0,0.9706071849837605,High,0,0,2.5,4223.0,386.42857142857144,2,1,3,1,2,1,0,0
47,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,10333,19271,8,Yes,12,3,3,1,28,4,3,22,11,14,10,0,1.0525348326597859,Medium,1,0,5.5,8399.8,356.3103448275862,2,1,1,0,4,0,1,2
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,10748,2,No,12,3,2,1,15,3,3,7,4,7,7,0,0.808392575630927,Medium,0,0,2.3333333333333335,4868.799999999999,278.0,2,1,1,0,0,0,0,2
54,No,Travel_Rarely,431,Research & Development,7,4,Medical,1830,4,Female,68,3,2,Research Scientist,4,Married,6854,15696,4,No,15,3,2,1,14,2,2,7,1,1,7,0,1.2456660776471165,High,0,0,2.3333333333333335,6612.4,456.93333333333334,2,1,3,0,6,1,0,0
31,No,Travel_Frequently,1125,Sales,7,4,Marketing,1833,1,Female,68,3,3,Sales Executive,1,Married,9637,8277,2,No,14,3,4,2,9,3,3,3,2,2,2,0,0.9816392318148027,Medium,0,0,0.75,9182.2,963.7,1,2,2,0,7,1,0,2
28,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1834,3,Female,67,3,1,Research Scientist,1,Married,3591,12719,1,No,25,4,3,1,3,3,3,3,2,1,2,0,1.2885214052778868,High,0,0,1.5,5654.6,897.75,2,1,3,0,6,1,0,0
38,No,Travel_Rarely,723,Sales,2,4,Marketing,1835,2,Female,77,1,2,Sales Representative,4,Married,5405,4244,2,Yes,20,4,1,2,20,4,2,4,2,0,3,0,0.9823205645874912,High,1,0,1.3333333333333333,7243.0,257.3809523809524,2,2,2,0,8,1,1,0
26,No,Travel_Rarely,572,Sales,10,3,Medical,1836,3,Male,46,3,2,Sales Executive,4,Single,4684,9125,1,No,13,3,1,0,5,4,3,5,3,1,2,0,0.8512839083307694,Medium,0,0,1.6666666666666667,4110.4,780.6666666666666,2,2,3,1,7,2,0,2
